id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,calculated_host_listings_count,availability_365,license
341910,Top floor apartment in Berlin,1734792,Peter,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.49885,13.40021,Entire home/apt,85.0,2,1,304,"First name and Last name: Peter Weis <br/> Contact address: Alexandrinenstr. 1a, 10969, Berlin, Berlin <br/>Listing address: Alexandrinenstr. 1a, 10969, Berlin, Berlin"
344856,Too good to be true - Berlin Friedrichshain !,1749470,Apostolos,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5135,13.45802,Entire home/apt,81.0,1,2,282,02/Z/AZ/016654-22
344986,Sunny Cosy Prenzlauer Berg Berlin,1293030,Hanno Zaki Suraya,Pankow,Prenzlauer Berg Südwest,52.53754,13.41968,Private room,103.0,2,2,8,03/Z/RA/003789-18
345373,Loft-Apartment in Charlottenburg,976581,Gisela,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.51837,13.31841,Entire home/apt,54.0,92,1,188,Unknown
352998,TOP LOCATION City Rooms near Kudamm,1787661,Benjamin,Charlottenburg-Wilm.,Neue Kantstraße,52.50623,13.30163,Private room,31.0,92,1,200,Unknown
355494,2-room-holiday-apartment,1799516,Ljubomira,Pankow,Blankenburg/Heinersdorf/Märchenland,52.57917,13.44359,Entire home/apt,60.0,3,1,196,03/Z/AZ/003651-18
362076,BEMYGUEST-FAMILY RESIDENCY MITTE,726769,Rudie,Mitte,Alexanderplatz,52.52173,13.40483,Entire home/apt,116.0,4,1,221,01/Z/AZ/009100-18
362701,Gemütliches Apartment mit Vogelzwitschern,1832975,Ursula,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.5028,13.4374,Entire home/apt,110.0,5,1,276,02/Z/AZ/015523-22
363454,Apartment Berlin Kreuzberg,1836439,Alexander,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49356460571289,13.412236213684082,Entire home/apt,137.0,5,2,279,"First name and Last name: Alexander Gedenk <br/> Contact address: Grimmstrasse, 16N, 10967, Berlin, Deutschland <br/>Listing address: Dieffenbachstr 7, EG rechts, 10967, Berlin, Deutschland"
387607,Ground floor apartment with terrace,347279,Gareth,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5088,13.4558,Entire home/apt,80.0,180,1,112,Unknown
396771,Beautiful apartment with park,1974036,Vanessa,Mitte,Alexanderplatz,52.52570154598588,13.400765803752623,Entire home/apt,90.0,96,1,364,Unknown
399312,Bright and cosy flat wit balcony :),1994169,Anaís,Neukölln,Schillerpromenade,52.47837,13.42436,Entire home/apt,90.0,5,1,119,08/Z/RA/013015-23
399386,2 room Apartment Schöneberg,472567,Alexandra,Tempelhof - Schöneberg,Schöneberg-Süd,52.48161,13.35973,Entire home/apt,103.0,5,4,260,Unknown
402826,20th floor loft with breathtaking views in Mitte,2009903,Thorsten,Mitte,Regierungsviertel,52.51133,13.3951,Entire home/apt,180.0,5,1,27,01/Z/RA/015223-23
408756,ZAZA - APARTMENT PRENZLAUER BERG,2035424,Björn,Pankow,Prenzlauer Berg Südwest,52.53838,13.41093,Entire home/apt,119.0,3,1,19,"Legal entity name and Legal form: Kremser&amp;Wegener GbR <br/>Legal representatives or Trade register number: Kremser Björn, Wegener Marco <br/> Entity address: Kastanienallee 12, 10435, Berlin, Deutschland <br/>Listing address: Kastanienallee 12, 10435, Berlin, Deutschland"
421236,2 Zimmer Wohnung im Grünen von Berlin,2094782,Anja,Steglitz - Zehlendorf,Zehlendorf  Südwest,52.43663,13.21023,Entire home/apt,45.0,5,1,219,06/Z/ZA/002263-17
425411,Nice vacation apartment in Berlin-Mitte,2115002,Hans,Mitte,Brunnenstr. Süd,52.52971,13.38907,Entire home/apt,95.0,4,2,183,01/Z/AZ/013322-21
425487,Nice and quiet apartment in Berlin-Mitte,2115002,Hans,Mitte,Brunnenstr. Süd,52.52961,13.38904,Entire home/apt,115.0,7,2,186,01/Z/AZ/013323-21
446975,Coach House with a little garden,2219552,Kerstin,Pankow,Helmholtzplatz,52.54116,13.41449,Entire home/apt,65.0,3,1,105,03/Z/NA/001376-16
456902,Urban Apartment Berlin,2271792,Stefan,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49257,13.41091,Entire home/apt,89.0,2,1,179,02/Z/ZE/003271-16
473386,"Schoeneberg,04/Z/ZA/001408-14",2347025,Alex,Charlottenburg-Wilm.,Düsseldorfer Straße,52.49861907958984,13.337254524230955,Entire home/apt,160.0,4,2,32,04/Z/ZA/001408-14
485726,"TOP City-West,. 04/Z/ZA/001409-14",2347025,Alex,Charlottenburg-Wilm.,Düsseldorfer Straße,52.49986,13.33631,Entire home/apt,140.0,4,2,32,04/Z/ZA/001409-14
488161,Stylish Apartment in Schillerkiez,2415122,Heinrich,Neukölln,Schillerpromenade,52.47919,13.42538,Entire home/apt,91.0,3,1,321,08/Z/AZ/010865-21
493539,Spend the night in the oldest house in Berlin!,2437942,Marius,Mitte,Alexanderplatz,52.5151,13.41369,Entire home/apt,125.0,92,2,229,Unknown
499353,"Central & homy, registration & long therm poss.",955509,Karsten,Mitte,Brunnenstr. Süd,52.53608,13.37843,Entire home/apt,65.0,92,2,168,Unknown
502598,"Casa Marfisa: great location, Mitte",2480274,Marfisa,Mitte,Brunnenstr. Süd,52.53325,13.40217,Entire home/apt,101.0,92,2,171,Unknown
509787,Top apartment Mexikoplatz Berlin,897302,Paul,Steglitz - Zehlendorf,Zehlendorf  Nord,52.43781,13.23219,Entire home/apt,90.0,183,4,364,Unknown
511935,high standard 170sqm rooftop w/2ter in Schöneberg,2494425,Manuel,Tempelhof - Schöneberg,Schöneberg-Süd,52.48916,13.35058,Entire home/apt,255.0,4,2,256,07/Z/RA/010572-21
512476,"Modern apartment, 4 people in Tempe",2524654,Birgit,Tempelhof - Schöneberg,Tempelhof,52.4568,13.38698,Entire home/apt,70.0,3,1,109,07/Z/ZA/012571-22
517425,Maritime Room in the Center of Berlin,2547002,Studio A,Pankow,Prenzlauer Berg Südwest,52.53097,13.41577,Private room,74.0,1,1,332,"First name and Last name: Claudia Ang-Stein <br/> Contact address: Metzer Str. 25, 10405, Berlin, Deutschland <br/>Listing address: Metzer Str. 25, 10405, Berlin, Deutschland"
523052,Apartment Dusche mit Gartenblick,2571986,Stefan,Treptow - Köpenick,Rahnsdorf/Hessenwinkel,52.43286,13.70843,Entire home/apt,96.0,3,1,301,03/Z/ZA/000999-16
533155,4m high ceiling Studio next to the river Spree,2619552,Edward,Mitte,Moabit West,52.52434,13.32946,Entire home/apt,95.0,3,1,53,"First name and Last name: Edward Bae <br/> Contact address: Beusselstrasse 2, 10553, Berlin, Germany <br/>Listing address: Beusselstrasse 1, 10553, Berlin, Germany"
533523,Berlin Designer Apartment Marlene,2621923,Frank Norbert,Tempelhof - Schöneberg,Schöneberg-Süd,52.48207,13.36099,Entire home/apt,74.0,3,1,282,07/Z/ZA/001815-16
533864,"new, stylish, comfortable, center",2625980,Ben,Mitte,Alexanderplatz,52.50561957139374,13.42042823702963,Entire home/apt,129.0,3,1,310,01/Z/ZA/006190-16
541569,Apartment near Mauerpark,2662493,Silke,Pankow,Prenzlauer Berg Nordwest,52.5475,13.40002,Entire home/apt,84.0,2,1,101,"First name and Last name: Silke Krüger <br/> Contact address: Schwedter Straße 81, 10437, Berlin , Deutschland  <br/>Listing address: Kopenhagener Straße 37, 10437, Berlin , Deutschland "
542674,Nice room in Berlin Schöneberg,1026735,Wolfgang,Tempelhof - Schöneberg,Schöneberg-Nord,52.49081,13.34785,Private room,50.0,3,1,46,07/Z/AZ/008327-20
573171,PalazoNour  im Prenzlauer Berg,2769139,Saliha,Pankow,Prenzlauer Berg Süd,52.52848,13.41909,Private room,48.0,2,1,241,03/Z/AZ/007607-22
573259,Beautiful 3 room apt Berlin Mitte,2820919,Michael,Mitte,Moabit West,52.52358,13.34047,Private room,70.0,3,1,15,01/Z/AZ/010063-19
578821,Apartment Central Nollendorfplatz,2847303,Andrew,Tempelhof - Schöneberg,Schöneberg-Nord,52.49847,13.34911,Entire home/apt,31.0,124,1,227,Unknown
580667,"70qm 1br - bright, artsy and high tech",2857353,Anna,Tempelhof - Schöneberg,Tempelhof,52.45767,13.37887,Entire home/apt,120.0,90,1,310,07/Z/RA/010212-21
583916,Gästeappartement in Rudow (App. 2),2877505,Carola,Neukölln,Rudow,52.41305,13.47963,Entire home/apt,60.0,5,2,316,08/Z/ZA/004183-16
589285,Soothing Retreat in Hip Kreuzkölln,708304,Martin,Neukölln,Rixdorf,52.48623,13.44967,Entire home/apt,37.0,93,1,0,Unknown
590200,Gästeappartement in Rudow (App.1),2877505,Carola,Neukölln,Rudow,52.41335,13.47975,Entire home/apt,70.0,5,2,305,08/Z/ZA/004183-16
594032,Vintage  style City West,2933986,Ariane,Charlottenburg-Wilm.,Halensee,52.49739,13.30231,Entire home/apt,105.0,92,3,345,04/Z/ZA/004724-16
598407,Small Paradise in Berlin Kreuzberg (2 bath rooms),2958863,Xenios,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49234,13.4139,Entire home/apt,140.0,14,3,267,Unknown
598982,Altbau Kreuzberg Wienerstrasse,1629714,Ilias,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49615,13.43335,Entire home/apt,120.0,30,1,168,"First name and Last name: Ilias Lefas <br/> Contact address: Lausitzerstr 48, 10999, Berlin, Berlin <br/>Listing address: Lausitzerstr 48, 10999, Berlin, Berlin"
620013,Charming Cozy Room in Berlin KuDamm,3070856,Rita,Charlottenburg-Wilm.,Neue Kantstraße,52.50081,13.30127,Entire home/apt,50.0,92,1,135,Unknown
627152,Berlin Family Apartment,897302,Paul,Pankow,Weißensee,52.55726,13.43611,Entire home/apt,180.0,183,4,363,Unknown
633372,"Bright room with balcony, sustainable lifestyle",2202419,Katrin,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49765119267812,13.428157359714586,Private room,41.0,13,1,60,02/Z/AZ/019289-24
650106,"Spacious, luxurious Kreuzberg flat",1029265,Loren,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49395,13.42808,Entire home/apt,70.0,150,1,244,Unknown
652366,Oriental Room in the Center of Berlin,286494,Project A,Pankow,Prenzlauer Berg Südwest,52.53103,13.41687,Private room,59.0,1,5,329,"First name and Last name: Jesse Ang <br/> Contact address: Metzer Str. 25, 10405, Berlin, Deutschland <br/>Listing address: Metzer Str. 25, 10405, Berlin, Deutschland"
661574,"Cozy room in Graefekiez, Kreuzberg",3340090,Marcel,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49242,13.42037,Private room,90.0,2,1,333,02/Z/AZ/019387-24
667849,Furnished Appartment in Berlin,3379392,Anatol,Tempelhof - Schöneberg,Schöneberg-Süd,52.48512,13.3558,Entire home/apt,65.0,183,1,18,Unknown
668894,Spacious and  bright in P Berg.,1483789,Thomas,Pankow,Prenzlauer Berg Süd,52.53443,13.42852,Private room,89.0,4,3,27,03/Z/RA/006911-22
671958,Cosy room in the heart of Berlin,3407550,Christine,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.48955,13.32265,Private room,73.0,1,1,69,"First name and Last name: Christine Zewde <br/> Contact address: Uhlandstr.108, 10717, Berlin, Deutschland <br/>Listing address: Uhlandstr. 108, 10717, Berlin, Deutschland"
681132,"City flat for 2 people, in Mitte",3468407,Claudia,Mitte,Moabit Ost,52.53088,13.35107,Entire home/apt,60.0,5,2,2,"First name and Last name: Claudia Schuster  <br/> Contact address: Wilsnacker Str., 10559, Berlin, Deutschland <br/>Listing address: Kruppstr., 10559, Berlin, Deutschland"
685944,Center - Artist Studio with Garden,1517951,Claudia,Mitte,Tiergarten Süd,52.50244,13.36344,Entire home/apt,160.0,2,1,167,"First name and Last name: Claudia Foeller  <br/> Contact address: Lützowstraße 81, 10785, Berlin, Berlin <br/>Listing address: Lützowstraße 81, Remise, 10785, Berlin, Berlin"
693357,Cozy Kreuzberg-Near Hasenheide park,3259989,Gili,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48749,13.41877,Entire home/apt,48.0,92,2,320,Unknown
696372,"Cosy light room , strong WIFI",3566045,Judith,Lichtenberg,Alt-Hohenschönhausen Nord,52.5618,13.49399,Private room,46.0,2,4,275,11/Z/AZ/002171-21
698727,Central location,3565185,Roumiana,Steglitz - Zehlendorf,Albrechtstr.,52.45308,13.35351,Entire home/apt,156.0,2,1,201,06/Z/RA/002637-18
700806,"Room (11m2) in a charming apartment, Berlin",3595382,Vincent,Tempelhof - Schöneberg,Schöneberg-Nord,52.49211,13.36937,Private room,64.0,5,1,329,07/Z/AZ/012631-22
701909,100sqm Industrial-Design Loft in Friedrichshain,3602742,Lorant,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51279,13.44946,Entire home/apt,290.0,5,1,75,"First name and Last name: Lorant Füzesi  <br/> Contact address: Gubener Str. 44, 10243, Berlin, Deutschland  <br/>Listing address: Gubener Str. 44, 10243, Berlin, Deutschland "
703900,Bright and big room at Kreuzberg,3614852,Sharon,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48981,13.4216,Private room,65.0,3,1,154,02/Z/AZ/014195-21
706237,Design Apartment Prenzlauer Berg,3629279,Maycon & Christian,Pankow,Prenzlauer Berg Nordwest,52.55474,13.41318,Entire home/apt,141.0,63,1,301,03/Z/ZA/002541-16
726236,Truly Neukoelln (Minimum stay 3 months),1316194,Baerbel,Neukölln,Rixdorf,52.47024,13.445,Entire home/apt,55.0,93,4,289,Unknown
728176,Nice Apartment with Parkview*15min to PotsdamerPl,3776140,Ansgar,Steglitz - Zehlendorf,Ostpreußendamm,52.42438888549805,13.327753067016602,Entire home/apt,172.0,4,1,339,06/Z/RA/002973-19
728865,"Apartment LEO in PBerg, TOP located",3783747,Flaminia,Pankow,Prenzlauer Berg Nordwest,52.54686,13.40964,Entire home/apt,109.0,92,1,267,Unknown
728981,quiete and central at Kollwitzplatz,3785472,Karsten,Pankow,Prenzlauer Berg Südwest,52.53724,13.41958,Entire home/apt,85.0,150,1,363,"First name and Last name: Karsten Weber  <br/> Contact address: Walliser Str.19 , 13407, Berlin , Berlin  <br/>Listing address: Wörther Str.14 , 10405, Berlin , Berlin "
731285,Gorgeous room in Prenzlauer Berg!,3805354,Jay,Pankow,Prenzlauer Berg Südwest,52.53533,13.41739,Private room,136.0,3,1,165,03/Z/AZ/003758-18
739363,"""Alt Britz"" - a centrally located metropolis oasis",3897971,Melitta,Neukölln,Britz,52.44787,13.4394,Entire home/apt,70.0,3,1,68,08/Z/NA/003642-16
742211,A GREAT PENTHOUSE,3886037,Jeep,Tempelhof - Schöneberg,Schöneberg-Nord,52.49686,13.33922,Entire home/apt,157.0,3,1,41,07/Z/ZE/005319-18
744264,Blücher Boardinghouse Kreuzberg Smart Appart,3900511,Daniele E Patrizia,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49068,13.40485,Entire home/apt,135.0,2,3,291,"Legal entity name and Legal form: Lad Smart Appart GmbH <br/>Legal representatives or Trade register number: Daniele Cecchetti <br/> Entity address: Inselstrasse 11, 10179, Berlin, Germany <br/>Listing address: inselstrasse 11, 10179, Berlin, Germany"
749508,Central & Elegant Kreuzberg apart.,3939068,Michael,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49299,13.39633,Entire home/apt,63.0,92,3,256,Unknown
752358,Simple & Smart Apartment Neukölln,2468015,Reuben And Jekaterina,Neukölln,Rixdorf,52.47916,13.44134,Entire home/apt,43.0,92,2,147,Unknown
753152,Nice and spacious attic,3316798,Elen,Pankow,Prenzlauer Berg Nordwest,52.54653,13.40217,Entire home/apt,150.0,5,1,349,"First name and Last name: Nele Lindemann <br/> Contact address: Korsörerstraße 13, 10437, Berlin, Deutschland <br/>Listing address: Korsörerstraße 13, 10437, Berlin, Deutschland"
753525,Charming 2 rooms next to Mauer Park,54283,Marine,Pankow,Prenzlauer Berg Nordwest,52.54851,13.40579,Entire home/apt,120.0,92,3,195,Unknown
768418,central located nice bright flat,3590402,Aga,Mitte,Brunnenstr. Süd,52.53235,13.39538,Entire home/apt,42.0,120,2,285,Unknown
768466,"Nice apartment near ""Deutsche Oper""",4054170,Kai,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.51463,13.31208,Entire home/apt,85.0,7,1,47,04/Z/RA/008512-19
768616,Over the roofs of Berlin with Lift and Netflix,4054647,Cornelius,Pankow,Helmholtzplatz,52.54296,13.42575,Entire home/apt,141.0,3,1,237,03/Z/ZA/001614-16
772627,"40,5m² Apartment close by Richard Sqare Neukölln",4076626,Andre,Neukölln,Rixdorf,52.4763,13.4415,Entire home/apt,104.0,5,1,182,"First name and Last name: Anja &amp; André Winzer <br/> Contact address: Hobrechtstr. 67, 12047, Berlin, Deutschland <br/>Listing address: Herrnhuter Weg 8, 12043, Berlin, Deutschland"
776069,Near Brandenburger Gate/Reichstag,2685171,Özgür,Mitte,Moabit Ost,52.53466,13.35154,Entire home/apt,120.0,120,1,365,Unknown
777993,Tauts Home - Hufeisensiedlung Berlin,4102579,Ben,Neukölln,Britz,52.44637,13.44797,Entire home/apt,216.0,3,1,319,08/Z/ZA/003544-16
781039,Simple & smart in Neukölln 2,2468015,Reuben And Jekaterina,Neukölln,Rixdorf,52.47858,13.44105,Entire home/apt,32.0,93,2,102,Unknown
782924,Quiet comfort in central Berlin,4128547,Arnd,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50439,13.42558,Entire home/apt,75.0,92,3,352,Unknown
782997,Spacious comfort in central Berlin,4128547,Arnd,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50253,13.4258,Entire home/apt,75.0,92,3,352,Unknown
789018,3 für 2-3,4057507,Uwe,Pankow,Helmholtzplatz,52.54389,13.42163,Entire home/apt,90.0,4,2,3,03/Z/RA/005603-20
795924,Cool Location: Kulturbrauerei,2480274,Marfisa,Pankow,Helmholtzplatz,52.54266,13.41643,Entire home/apt,83.0,92,2,170,Unknown
817454,3Room in Best Place Prenzlauer Berg,4293723,Alla,Pankow,Helmholtzplatz,52.54498,13.4156,Entire home/apt,139.0,3,2,304,"First name and Last name: Alla Schufatinskij  <br/> Contact address: Pascalstr 3, 10587, Berlin , Deutschland  <br/>Listing address: Greifenhagenerstr. 62, 10437, Berlin, Deutschland"
817473,Architect´s Loft // Luxury Rooftop,1202217,Ben & Martha,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49823,13.43371,Entire home/apt,160.0,92,2,352,Unknown
819740,Above the roofs of Berlin Neukölln!,4305175,Lio & Ete,Neukölln,Rixdorf,52.47714,13.45189,Entire home/apt,129.0,4,1,332,08/Z/AZ/010942-21
829241,Beautiful Bohemian Nest hip area,4346302,Katarina,Pankow,Prenzlauer Berg Süd,52.53326,13.43433,Entire home/apt,89.0,5,1,314,03/Z/RA/003731-18
833589,Bright apartament on Schillerpark,4274443,Maria Carla,Mitte,Parkviertel,52.5531005859375,13.352760314941406,Entire home/apt,62.0,95,1,175,Unknown
836938,Stylish  Loft in Prenzlauer Berg,4338631,Marisol,Mitte,Brunnenstr. Süd,52.53631,13.40655,Entire home/apt,90.0,92,1,241,Unknown
849431,Your home in Kreuzkölln Dora,4290185,Tiziana,Neukölln,Rixdorf,52.485291,13.45049,Entire home/apt,85.0,4,2,42,08/Z/NA/003995-16
851630,*** Modern Design Apartment ***,4446082,Michael,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51455,13.45987,Entire home/apt,130.0,181,1,308,Unknown
856117,Room near Airport Schönefeld,4475104,David,Treptow - Köpenick,Oberschöneweide,52.46483,13.51275,Private room,25.0,14,4,306,09/Z/AZ/001661-18
856845,apartment in Kreuzberg.,4480544,Benjamin,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49705,13.43411,Entire home/apt,100.0,92,1,352,Unknown
863534,2-room cityapartmen I45m² I balcony,1023063,Raja Jooseppi,Mitte,Regierungsviertel,52.50954,13.40504,Entire home/apt,119.0,3,9,248,01/Z/NA/004725-16
865222,Berlin for 1 -3 in a bright room,3566045,Judith,Lichtenberg,Alt-Hohenschönhausen Nord,52.56078,13.49243,Private room,42.0,2,4,287,11/Z/AZ/002171-21
866332,For the quite global individualist,4551377,Sabine,Pankow,Blankenfelde/Niederschönhausen,52.58814,13.39598,Private room,39.0,2,1,10,03/Z/AZ/006556-21
868206,nice room in the center of berlin!,3753844,Undine,Mitte,Moabit West,52.52242,13.33317,Private room,55.0,3,1,217,01/Z/AZ/013425-21
869793,stylish apartment in Kreuzberg 36,4583391,Kirsten,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50113,13.43176,Entire home/apt,95.0,2,1,246,02/Z/ZA/001257-15
871854,blue Female only room at the Federal Chancellery,2837298,Daniel,Mitte,Moabit Ost,52.52011,13.35889,Private room,46.0,92,3,132,Unknown
878074,Cozy Quiet Boutique Cinema Flat in Winskiez,1450795,Camilla,Pankow,Prenzlauer Berg Süd,52.53321,13.42556,Entire home/apt,160.0,1,1,290,03/Z/RA/003471-18
880130,"Berlin, is a nice City, central, kulturell, fein",4654308,Ute,Tempelhof - Schöneberg,Schöneberg-Süd,52.48851,13.34912,Private room,79.0,4,1,275,07/Z/AZ/018222-24
880250,Furnished apartment Corbusier house,4655176,Benedikt,Charlottenburg-Wilm.,Heerstrasse,52.50865,13.24357,Entire home/apt,32.0,92,1,46,Unknown
883847,Cosy Studio *CASA KASIMIR*,4680255,Max,Mitte,Wedding Zentrum,52.54837,13.36184,Entire home/apt,41.0,100,1,17,Unknown
889901,Quiet and cozy 3-room apartment,4721756,Silvia,Charlottenburg-Wilm.,Westend,52.51576,13.26434,Entire home/apt,45.0,92,1,71,Unknown
899264,The Berlin stork's nest,1332388,Rosita,Tempelhof - Schöneberg,Schöneberg-Süd,52.48356,13.35478,Private room,56.0,10,2,121,07/Z/AZ/005743-18
901837,Live in Volkspark Prenzlauer Berg,4820099,Marga,Pankow,Prenzlauer Berg Ost,52.53741,13.45873,Entire home/apt,214.0,5,1,211,03/Z/AZ/007105-22
919931,CUTE´N´COSY - HAPPYSTYLISH - CENTRE,4942666,Verda,Pankow,Prenzlauer Berg Süd,52.53558,13.42542,Entire home/apt,149.0,3,2,330,03/Z/NA/001398-16
929443,Loft with fantastic Atmosphere,2627000,Thomas,Mitte,Brunnenstr. Süd,52.52853,13.38713,Entire home/apt,195.0,3,1,332,"First name and Last name: Thomas Wommelsdorf <br/> Contact address: Schlegelstrasse 6, 10115, Berlin, Deutschland <br/>Listing address: Schlegelstrasse 6, 10115, Berlin, Deutschland"
